Order_ID,Product_ID,Quantity,Discount_Percent,Revenue
3738,28,2,15,47771.7
3739,25,1,15,10611.4
3739,77,3,5,20004.15
3740,87,1,5,18119.35
3740,48,1,10,18978.3
3740,89,3,5,94164
3741,84,3,5,38933.85
3742,63,1,5,26613.3
3743,59,3,10,75883.5
3744,87,3,10,51497.1
3745,34,3,10,44118
3745,25,1,15,10611.4
3746,21,1,0,45951
3746,85,3,10,13478.4
3747,93,1,5,21945
3747,3,3,15,113681.55
3747,25,2,10,22471.2
3748,30,1,10,24317.1
3749,26,1,15,16810.45
3750,84,1,0,13661
3750,2,2,10,16907.4
3750,45,2,0,54246
3751,46,1,15,41356.75
3751,63,3,10,75637.8
3751,67,1,0,6453
3752,87,1,15,16212.05
3752,76,3,15,24186.75
3752,77,1,0,7019
3753,42,3,10,106766.1
3753,27,3,5,90849.45
3754,50,2,10,2377.8
3754,35,2,5,58328.1
3755,101,3,15,6716.7
3755,17,1,10,2575.8
3756,20,3,5,97806.3
3757,11,2,10,46422
3757,20,2,15,58340.6
3758,59,2,10,50589
3758,96,1,5,18678.9
3759,89,3,0,99120
3759,36,2,15,23675.9
3759,26,3,0,59331
3760,63,3,10,75637.8
3760,32,2,5,92055
3761,34,3,5,46569
3762,47,2,15,36985.2
3762,6,2,0,60208
3762,68,1,15,33247.75
3763,30,2,15,45932.3
3763,10,2,5,1265.4
3763,84,2,10,24589.8
3764,99,3,5,79700.25
3764,106,3,15,6734.55
3764,69,3,15,1996.65
3765,29,1,5,23895.35
3765,46,3,0,145965
3765,6,1,15,25588.4
3766,77,3,0,21057
3767,108,2,5,3454.2
3768,103,2,15,70854.3
3768,56,3,0,105000
3769,44,3,0,133326
3769,44,1,10,39997.8
3769,86,1,10,20817
3770,99,2,5,53133.5
3770,105,3,15,111126.45
3770,8,2,10,24438.6
3771,19,1,10,4950
3772,50,2,10,2377.8
3772,57,1,5,36254.85
3773,74,2,10,43111.8
3773,77,3,10,18951.3
3773,26,1,15,16810.45
3774,89,2,15,56168
3774,66,3,5,81256.35
3775,13,2,0,60298
3775,26,2,0,39554
3776,33,2,0,56594
3776,58,3,15,81304.2
3776,12,3,0,5778
3777,6,1,0,30104
3777,89,3,10,89208
3778,38,2,0,81346
3779,45,1,5,25766.85
3779,9,1,10,33063.3
3780,54,2,10,55441.8
3781,80,3,10,78472.8
3781,41,3,15,96234.45
3782,4,2,10,89199
3783,62,1,5,25525.55
3784,44,1,15,37775.7
3784,39,1,0,33562
3785,63,3,10,75637.8
3785,35,1,10,27629.1
3786,72,2,5,80176.2
3786,23,3,15,26211.45
3787,75,1,0,24593
3787,53,1,5,24418.8
3788,92,3,0,120909
3788,70,3,5,49521.6
3789,53,3,0,77112
3789,91,1,15,4763.4
3789,53,2,15,43696.8
3790,30,2,5,51336.1
3790,70,1,10,15638.4
3790,108,2,0,3636
3791,91,1,10,5043.6
3791,33,3,10,76401.9
3791,66,3,10,76979.7
3792,104,2,5,71474.2
3792,110,3,5,84382.8
3793,17,3,10,7727.4
3794,89,1,5,31388
3794,53,3,5,73256.4
3795,107,2,0,74874
3796,84,3,15,34835.55
3796,33,2,0,56594
3797,108,1,15,1545.3
3797,24,1,5,44403.95
3797,21,1,15,39058.35
3798,83,3,0,107376
3798,19,3,10,14850
3798,15,1,10,35281.8
3799,109,3,10,130121.1
3800,12,1,10,1733.4
3800,102,2,10,60481.8
3801,39,2,15,57055.4
3802,53,2,10,46267.2
3803,94,1,15,40484.65
3804,6,3,0,90312
3804,25,1,0,12484
3804,77,1,5,6668.05
3805,103,1,15,35427.15
3805,49,1,0,16070
3805,76,1,10,8536.5
3806,65,2,10,79666.2
3806,74,2,15,40716.7
3806,56,3,15,89250
3807,35,2,10,55258.2
3807,102,1,5,31920.95
3807,63,1,0,28014
3808,107,3,15,95464.35
3809,99,1,15,23770.25
3810,48,2,10,37956.6
3810,51,1,10,41162.4
3810,90,1,15,538.9
3811,45,1,5,25766.85
3812,108,2,15,3090.6
3812,65,1,10,39833.1
3813,88,3,5,104070.6
3814,61,3,5,129697.8
3814,31,1,15,8134.5
3815,96,1,5,18678.9
3815,27,2,15,54190.9
3815,96,2,15,33425.4
3816,50,1,10,1188.9
3816,37,2,15,76608.8
3816,91,3,5,15971.4
3817,20,3,5,97806.3
3817,93,1,5,21945
3818,53,2,0,51408
3818,40,1,0,1531
3819,90,3,5,1806.9
3819,65,3,10,119499.3
3820,11,2,0,51580
3820,78,3,0,107019
3821,89,1,10,29736
3821,19,1,10,4950
3821,90,1,15,538.9
3822,92,2,5,76575.7
3822,75,1,15,20904.05
3823,87,2,10,34331.4
3823,100,1,15,16960.9
3823,47,2,10,39160.8
3824,39,1,0,33562
3824,97,3,10,96211.8
3824,108,2,15,3090.6
3825,92,1,5,38287.85
3826,85,1,5,4742.4
3826,34,2,10,29412
3827,44,3,5,126659.7
3827,73,1,5,20074.45
3828,45,3,10,73232.1
3829,104,1,5,35737.1
3829,28,3,0,84303
3830,84,2,15,23223.7
3831,88,3,10,98593.2
3831,32,3,15,123547.5
3831,85,2,5,9484.8
3832,92,2,5,76575.7
3833,56,3,0,105000
3833,105,3,10,117663.3
3834,19,1,5,5225
3835,15,3,5,111725.7
3835,85,1,5,4742.4
3835,105,3,5,124200.15
3836,97,1,10,32070.6
3837,80,3,10,78472.8
3837,92,2,10,72545.4
3837,46,3,0,145965
3838,52,2,10,56827.8
3839,81,3,0,126081
3839,4,3,0,148665
3840,6,3,0,90312
3841,81,1,0,42027
3842,85,3,15,12729.6
3842,100,3,5,56868.9
3843,100,1,15,16960.9
3844,75,1,5,23363.35
3844,13,1,0,30149
3844,7,3,15,33399.9
3845,106,1,5,2508.95
3845,32,2,10,87210
3846,61,2,10,81914.4
3846,100,2,10,35917.2
3846,16,2,0,34180
3847,22,1,5,23105.9
3847,54,2,15,52361.7
3848,17,2,0,5724
3848,101,2,5,5004.6
3848,1,2,10,5913
3849,46,3,10,131368.5
3850,10,1,15,566.1
3851,26,3,5,56364.45
3851,102,2,0,67202
3852,83,1,15,30423.2
3852,56,3,5,99750
3853,4,1,10,44599.5
3854,65,2,5,84092.1
3854,87,3,10,51497.1
3854,24,2,0,93482
3855,47,1,0,21756
3856,89,3,5,94164
3857,39,3,5,95651.7
3858,20,2,10,61772.4
3858,81,2,10,75648.6
3859,17,1,15,2432.7
3859,18,1,0,49382
3860,44,1,5,42219.9
3861,93,3,10,62370
3861,29,2,10,45275.4
3861,92,2,10,72545.4
3862,19,2,15,9350
3862,9,3,15,93679.35
3863,58,1,5,30289.8
3863,34,3,0,49020
3863,96,2,10,35391.6
3864,86,2,10,41634
3865,52,3,5,89977.35
3865,17,1,0,2862
3865,99,3,5,79700.25
3866,107,2,15,63642.9
3866,1,1,5,3120.75
3867,2,2,5,17846.7
3868,70,2,5,33014.4
3868,94,1,10,42866.1
3868,9,3,0,110211
3869,21,1,0,45951
3869,52,1,0,31571
3870,97,2,15,60577.8
3870,55,1,10,18317.7
3870,8,2,0,27154
3871,103,2,0,83358
3872,44,2,10,79995.6
3872,84,2,0,27322
3873,85,3,5,14227.2
3873,32,2,0,96900
3873,60,2,10,73807.2
3874,34,1,0,16340
3875,75,3,15,62712.15
3876,61,2,15,77363.6
3876,54,3,0,92403
3877,52,1,0,31571
3877,66,2,10,51319.8
3877,103,3,5,118785.15
3878,25,3,0,37452
3878,99,3,10,75505.5
3879,67,1,5,6130.35
3879,40,2,10,2755.8
3879,35,3,5,87492.15
3880,59,2,0,56210
3880,54,1,15,26180.85
3880,49,2,10,28926
3881,50,3,5,3764.85
3881,27,1,10,28689.3
3881,73,1,15,17961.35
3882,73,2,15,35922.7
3883,83,3,0,107376
3883,10,1,0,666
3883,89,2,5,62776
3884,78,1,15,30322.05
3885,3,1,5,42351.95
3885,60,2,5,77907.6
3886,21,3,5,130960.35
3886,86,2,5,43947
3887,96,2,15,33425.4
3888,50,2,5,2509.9
3888,37,2,15,76608.8
3889,22,2,10,43779.6
3889,35,2,0,61398
3890,98,2,0,8858
3890,26,2,5,37576.3
3890,24,2,15,79459.7
3891,102,2,10,60481.8
3891,101,1,5,2502.3
3891,79,2,0,85388
3892,80,1,15,24704.4
3893,35,1,15,26094.15
3893,16,1,5,16235.5
3894,53,1,5,24418.8
3895,16,2,0,34180
3895,7,1,10,11788.2
3896,60,2,0,82008
3897,88,3,0,109548
3898,3,2,5,84703.9
3899,106,1,15,2244.85
3899,5,1,10,3803.4
3900,7,2,0,26196
3900,74,2,15,40716.7
3900,2,3,10,25361.1
3901,8,2,0,27154
3902,90,3,15,1616.7
3902,52,2,15,53670.7
3902,67,1,10,5807.7
3903,69,2,15,1331.1
3904,40,1,0,1531
3905,65,3,10,119499.3
3906,95,2,5,19144.4
3906,19,1,0,5500
3906,52,2,0,63142
3907,54,2,5,58521.9
3907,21,1,0,45951
3908,58,3,15,81304.2
3908,70,1,10,15638.4
3908,103,2,10,75022.2
3909,51,1,10,41162.4
3909,3,3,10,120368.7
3909,66,2,0,57022
3910,97,2,0,71268
3910,74,2,10,43111.8
3911,14,3,10,82139.4
3911,77,1,5,6668.05
3911,108,2,10,3272.4
3912,62,2,15,45677.3
3913,58,1,15,27101.4
3913,15,3,0,117606
3913,94,3,10,128598.3
3914,45,3,15,69163.65
3914,37,3,0,135192
3915,76,3,10,25609.5
3916,60,3,10,110710.8
3916,74,3,10,64667.7
3917,100,3,15,50882.7
3917,21,1,5,43653.45
3918,90,3,0,1902
3918,23,1,0,10279
3919,57,2,5,72509.7
3920,36,1,15,11837.95
3920,100,1,10,17958.6
3921,68,3,15,99743.25
3921,60,3,0,123012
3921,4,2,15,84243.5
3922,42,1,15,33611.55
3923,106,1,10,2376.9
3923,110,3,15,75500.4
3923,100,3,0,59862
3924,64,2,10,77110.2
3924,82,3,10,11653.2
3924,20,2,10,61772.4
3925,51,1,15,38875.6
3925,97,2,5,67704.6
3926,8,2,10,24438.6
3926,43,2,15,73878.6
3926,55,1,0,20353
3927,29,3,0,75459
3927,78,3,10,96317.1
3928,85,1,0,4992
3929,73,1,15,17961.35
3930,63,2,0,56028
3931,22,1,15,20673.7
3932,103,1,5,39595.05
3932,74,1,15,20358.35
3933,64,3,0,128517
3933,96,3,5,56036.7
3933,53,1,10,23133.6
3934,41,2,10,67930.2
3935,54,3,15,78542.55
3935,41,1,5,35852.05
3935,77,1,0,7019
3936,105,1,10,39221.1
3936,103,1,15,35427.15
3937,77,1,10,6317.1
3937,56,2,0,70000
3937,92,1,0,40303
3938,33,1,0,28297
3938,35,2,10,55258.2
3939,86,2,5,43947
3939,109,3,0,144579
3939,39,3,10,90617.4
3940,109,3,15,122892.15
3941,26,2,15,33620.9
3941,59,2,5,53399.5
3942,42,2,0,79086
3943,103,3,10,112533.3
3943,65,1,5,42046.05
3944,18,2,10,88887.6
3945,39,2,0,67124
3945,13,2,10,54268.2
3945,62,2,5,51051.1
3946,85,3,0,14976
3946,66,2,0,57022
3947,103,2,0,83358
3947,56,2,0,70000
3947,65,2,10,79666.2
3948,104,3,0,112854
3949,99,3,0,83895
3949,25,2,0,24968
3950,18,3,10,133331.4
3951,46,2,10,87579
3951,94,3,0,142887
3951,79,2,5,81118.6
3952,38,2,0,81346
3953,9,1,0,36737
3954,5,2,15,7184.2
3954,102,1,0,33601
3954,22,2,5,46211.8
3955,66,1,15,24234.35
3956,18,2,5,93825.8
3956,49,1,15,13659.5
3956,36,1,0,13927
3957,14,1,15,25858.7
3957,46,3,15,124070.25
3957,4,2,15,84243.5
3958,77,3,0,21057
3958,68,2,15,66495.5
3959,79,3,0,128082
3959,78,2,15,60644.1
3959,109,2,5,91566.7
3960,65,2,0,88518
3960,23,3,10,27753.3
3960,86,3,15,58981.5
3961,110,1,10,26647.2
3962,57,1,5,36254.85
3962,70,1,5,16507.2
3963,31,1,15,8134.5
3964,93,3,0,69300
3964,41,2,10,67930.2
3964,61,3,5,129697.8
3965,92,3,0,120909
3966,71,3,10,101120.4
3966,85,2,10,8985.6
3967,23,3,15,26211.45
3968,104,1,5,35737.1
3968,92,2,5,76575.7
3968,109,2,5,91566.7
3969,102,2,0,67202
3969,78,1,10,32105.7
3969,36,1,15,11837.95
3970,98,1,0,4429
3970,48,3,0,63261
3970,27,2,10,57378.6
3971,36,3,15,35513.85
3971,56,1,5,33250
3972,36,3,0,41781
3972,99,3,5,79700.25
3973,44,3,5,126659.7
3973,53,2,10,46267.2
3974,59,3,5,80099.25
3974,59,3,5,80099.25
3974,89,3,15,84252
3975,13,1,10,27134.1
3975,39,1,0,33562
3976,66,1,5,27085.45
3977,95,3,5,28716.6
3978,8,1,15,11540.45
3979,38,2,5,77278.7
3979,104,3,5,107211.3
3979,81,3,10,113472.9
3980,92,1,10,36272.7
3981,24,1,5,44403.95
3982,14,2,10,54759.6
3983,15,2,0,78404
3984,101,3,15,6716.7
3985,10,1,15,566.1
3985,94,1,10,42866.1
3985,15,3,15,99965.1
3986,44,2,0,88884
3987,54,3,10,83162.7
3987,43,1,15,36939.3
3987,82,1,0,4316
3988,108,1,0,1818
3988,62,3,5,76576.65
3989,3,2,5,84703.9
3989,72,1,10,37978.2
3990,58,1,0,31884
3990,37,2,10,81115.2
3991,39,3,0,100686
3991,41,3,0,113217
3991,66,3,15,72703.05
3992,67,2,15,10970.1
3992,103,2,10,75022.2
3993,99,1,0,27965
3993,35,1,10,27629.1
3994,21,2,15,78116.7
3994,101,3,15,6716.7
3994,45,2,15,46109.1
3995,27,3,5,90849.45
3996,94,1,10,42866.1
3997,51,2,10,82324.8
3997,58,3,10,86086.8
3998,110,2,10,53294.4
3998,15,2,10,70563.6
3999,14,3,10,82139.4
3999,43,1,5,41285.1
4000,101,2,15,4477.8
4000,97,1,10,32070.6
4001,97,1,0,35634
4001,98,2,5,8415.1
4002,88,1,5,34690.2
4002,70,2,15,29539.2
4003,28,2,0,56202
4003,42,1,15,33611.55
4003,16,2,15,29053
4004,71,2,5,71158.8
4004,30,1,5,25668.05
4004,32,3,5,138082.5
4005,63,3,5,79839.9
4005,63,3,0,84042
4006,110,3,5,84382.8
4006,70,3,10,46915.2
4006,9,3,10,99189.9
4007,16,2,5,32471
4007,92,3,10,108818.1
4007,90,2,10,1141.2
4008,10,1,15,566.1
4008,38,2,10,73211.4
4009,101,1,15,2238.9
4009,7,2,0,26196
4010,81,1,5,39925.65
4010,19,1,15,4675
4011,68,3,10,105610.5
4012,64,2,0,85678
4013,105,2,10,78442.2
4013,38,3,15,103716.15
4014,28,2,0,56202
4014,50,1,5,1254.95
4015,88,1,0,36516
4015,96,3,0,58986
4016,85,3,0,14976
4017,14,3,5,86702.7
4018,3,2,15,75787.7
4018,9,3,10,99189.9
4019,59,3,5,80099.25
4019,95,1,15,8564.6
4020,41,2,10,67930.2
4020,103,2,10,75022.2
4021,92,3,5,114863.55
4022,75,2,0,49186
4022,50,2,10,2377.8
4023,6,2,15,51176.8
4024,24,3,10,126200.7
4025,50,2,15,2245.7
4025,85,2,0,9984
4025,93,2,15,39270
4026,43,3,0,130374
4027,5,2,15,7184.2
4027,39,3,5,95651.7
4028,29,3,5,71686.05
4029,34,1,5,15523
4030,2,1,10,8453.7
4030,64,1,0,42839
4031,33,1,10,25467.3
4031,5,1,0,4226
4031,59,1,5,26699.75
4032,29,1,0,25153
4033,95,2,10,18136.8
4033,32,1,5,46027.5
4033,21,2,15,78116.7
4034,11,2,0,51580
4035,53,1,0,25704
4035,106,1,5,2508.95
4036,67,2,0,12906
4037,2,2,10,16907.4
4037,23,3,0,30837
4038,97,3,0,106902
4038,23,1,15,8737.15
4038,109,1,0,48193
4039,77,3,15,17898.45
4040,78,2,15,60644.1
4040,61,1,5,43232.6
4040,88,3,0,109548
4041,62,2,0,53738
4041,95,2,15,17129.2
4042,96,1,0,19662
4043,66,2,15,48468.7
4043,6,1,15,25588.4
4043,95,2,0,20152
4044,40,3,10,4133.7
4044,89,2,5,62776
4044,36,2,15,23675.9
4045,41,1,15,32078.15
4045,38,3,10,109817.1
4045,65,3,10,119499.3
4046,105,1,0,43579
4046,27,3,10,86067.9
4047,106,2,10,4753.8
4047,96,3,15,50138.1
4047,5,2,0,8452
4048,6,2,15,51176.8
4049,17,1,15,2432.7
4049,54,3,5,87782.85
4050,28,1,15,23885.85
4050,103,1,15,35427.15
4050,45,2,5,51533.7
4051,50,2,15,2245.7
4052,33,2,0,56594
4052,79,1,15,36289.9
4052,109,2,0,96386
4053,6,3,15,76765.2
4054,103,1,15,35427.15
4054,52,1,10,28413.9
4055,12,1,5,1829.7
4055,83,3,5,102007.2
4056,99,1,0,27965
4056,65,2,10,79666.2
4056,62,3,5,76576.65
4057,4,1,5,47077.25
4058,99,1,10,25168.5
4058,51,3,15,116626.8
4059,85,2,10,8985.6
4059,98,3,10,11958.3
4059,50,2,10,2377.8
4060,29,3,15,64140.15
4061,94,2,10,85732.2
4062,11,2,10,46422
4062,55,1,5,19335.35
4063,2,1,10,8453.7
4063,100,1,15,16960.9
4063,58,1,10,28695.6
4064,17,2,5,5437.8
4064,35,3,0,92097
4064,43,2,0,86916
4065,36,1,10,12534.3
4065,109,2,0,96386
4065,9,1,5,34900.15
4066,61,1,5,43232.6
4066,73,3,10,57053.7
4067,82,3,0,12948
4068,19,3,15,14025
4068,22,3,15,62021.1
4068,4,3,5,141231.75
4069,88,1,10,32864.4
4069,1,3,15,8376.75
4069,48,1,0,21087
4070,86,2,10,41634
4071,107,3,15,95464.35
4072,14,1,0,30422
4072,9,2,0,73474
4073,12,1,15,1637.1
4073,3,2,10,80245.8
4073,1,3,5,9362.25
4074,55,3,15,51900.15
4074,34,1,5,15523
4075,66,2,0,57022
4075,84,2,10,24589.8
4075,45,1,5,25766.85
4076,108,3,15,4635.9
4076,42,2,0,79086
4076,39,2,10,60411.6
4077,18,1,5,46912.9
4077,34,3,0,49020
4077,8,2,10,24438.6
4078,60,2,0,82008
4079,90,3,10,1711.8
4079,25,1,10,11235.6
4079,32,3,0,145350
4080,25,2,5,23719.6
4080,59,3,0,84315
4080,93,1,15,19635
4081,27,2,5,60566.3
4081,16,2,15,29053
4082,15,1,15,33321.7
4082,38,1,0,40673
4083,60,2,0,82008
4083,54,2,10,55441.8
4084,100,3,0,59862
4085,103,3,5,118785.15
4086,44,2,5,84439.8
4086,66,3,10,76979.7
4086,34,1,10,14706
4087,85,1,15,4243.2
4087,59,1,0,28105
4087,62,1,5,25525.55
4088,68,1,0,39115
4088,89,3,15,84252
4089,21,1,0,45951
4090,63,1,10,25212.6
4090,101,2,5,5004.6
4091,68,1,5,37159.25
4091,67,1,0,6453
4092,89,3,5,94164
4092,18,1,15,41974.7
4092,6,2,10,54187.2
4093,92,2,0,80606
4094,106,3,15,6734.55
4095,59,2,15,47778.5
4095,92,1,0,40303
4095,78,1,5,33889.35
4096,29,3,15,64140.15
4097,60,2,10,73807.2
4097,58,3,5,90869.4
4097,86,2,10,41634
4098,100,2,10,35917.2
4098,13,2,15,51253.3
4099,74,2,10,43111.8
4099,3,1,10,40122.9
4100,97,3,15,90866.7
4100,104,1,0,37618
4100,28,1,0,28101
4101,96,1,15,16712.7
4102,62,2,5,51051.1
4102,98,2,5,8415.1
4102,101,1,5,2502.3
4103,46,2,10,87579
4103,27,1,10,28689.3
4103,5,3,0,12678
4104,88,2,15,62077.2
4104,87,2,5,36238.7
4104,14,3,0,91266
4105,108,2,15,3090.6
4106,33,2,5,53764.3
4106,39,3,0,100686
4106,107,1,5,35565.15
4107,99,1,5,26566.75
4107,54,3,5,87782.85
4107,8,1,10,12219.3
4108,59,3,10,75883.5
4108,79,1,5,40559.3
4109,67,1,5,6130.35
4110,96,1,0,19662
4110,83,3,15,91269.6
4111,50,3,10,3566.7
4112,59,1,5,26699.75
4112,12,3,15,4911.3
4113,38,3,5,115918.05
4113,55,1,5,19335.35
4114,27,2,0,63754
4114,73,3,15,53884.05
4115,38,2,10,73211.4
4115,11,1,5,24500.5
4115,28,3,5,80087.85
4116,55,1,15,17300.05
4116,99,3,15,71310.75
4116,16,3,5,48706.5
4117,42,3,15,100834.65
4117,97,1,15,30288.9
4118,34,2,15,27778
4118,10,2,15,1132.2
4119,72,2,0,84396
4120,87,1,0,19073
4121,43,1,5,41285.1
4122,62,2,5,51051.1
4122,36,3,10,37602.9
4123,91,2,10,10087.2
4123,56,1,0,35000
4124,80,1,10,26157.6
4124,102,3,15,85682.55
4124,42,3,5,112697.55
4125,26,3,5,56364.45
4126,89,2,5,62776
4127,24,1,10,42066.9
4127,32,3,5,138082.5
4128,19,3,10,14850
4128,45,3,15,69163.65
4128,92,3,5,114863.55
4129,22,2,0,48644
4130,45,3,0,81369
4130,69,3,15,1996.65
4130,50,3,15,3368.55
4131,61,3,5,129697.8
4132,10,2,15,1132.2
4132,36,3,5,39691.95
4132,4,3,5,141231.75
4133,14,3,0,91266
4134,50,1,5,1254.95
4134,88,2,5,69380.4
4135,33,3,5,80646.45
4135,52,2,5,59984.9
4136,54,2,15,52361.7
4136,7,3,5,37329.3
4137,23,3,15,26211.45
4138,14,3,5,86702.7
4138,26,2,10,35598.6
4139,89,1,0,33040
4140,88,2,0,73032
4141,57,3,10,103040.1
4141,86,3,15,58981.5
4142,108,1,10,1636.2
4142,108,2,15,3090.6
4142,63,1,15,23811.9
4143,25,2,10,22471.2
4144,61,2,5,86465.2
4144,99,3,5,79700.25
4145,77,1,0,7019
4145,78,1,10,32105.7
4146,88,3,5,104070.6
4146,15,3,5,111725.7
4147,56,1,10,31500
4148,57,2,10,68693.4
4148,24,3,0,140223
4148,103,1,5,39595.05
4149,14,1,15,25858.7
4150,105,3,5,124200.15
4150,33,3,5,80646.45
4151,11,2,10,46422
4151,27,1,15,27095.45
4152,27,3,0,95631
4152,98,3,0,13287
4152,59,3,0,84315
4153,35,2,15,52188.3
4153,23,3,0,30837
4153,6,1,10,27093.6
4154,50,2,15,2245.7
4155,94,1,5,45247.55
4155,52,2,5,59984.9
4155,67,1,10,5807.7
4156,42,3,10,106766.1
4157,8,2,5,25796.3
4158,30,3,5,77004.15
4158,49,1,5,15266.5
4158,48,2,0,42174
4159,59,3,15,71667.75
4160,90,2,5,1204.6
4160,52,3,15,80506.05
4160,92,2,0,80606
4161,49,3,0,48210
4161,101,1,15,2238.9
4161,51,3,0,137208
4162,84,3,15,34835.55
4162,53,1,10,23133.6
4163,41,2,15,64156.3
4164,13,3,10,81402.3
4165,13,3,15,76879.95
4165,5,2,10,7606.8
4166,110,2,15,50333.6
4167,52,3,0,94713
4167,105,2,10,78442.2
4168,87,2,0,38146
4169,31,2,5,18183
4169,13,3,10,81402.3
4169,6,3,10,81280.8
4170,44,2,5,84439.8
4171,34,2,15,27778
4171,40,3,10,4133.7
4171,43,3,5,123855.3
4172,29,2,5,47790.7
4173,81,1,5,39925.65
4174,14,2,5,57801.8
4175,67,1,15,5485.05
4175,65,2,10,79666.2
4175,86,2,10,41634
4176,9,1,15,31226.45
4176,58,3,10,86086.8
4177,44,1,5,42219.9
4177,84,3,10,36884.7
4178,91,1,0,5604
4178,25,1,0,12484
4178,11,2,10,46422
4179,62,2,0,53738
4179,16,2,15,29053
4179,1,2,5,6241.5
4180,12,2,0,3852
4181,15,1,10,35281.8
4181,78,1,10,32105.7
4181,39,2,10,60411.6
4182,23,2,10,18502.2
4183,30,1,0,27019
4184,57,1,0,38163
4184,94,2,15,80969.3
4184,33,1,10,25467.3
4185,82,2,15,7337.2
4185,91,2,5,10647.6
4186,12,3,10,5200.2
4187,77,2,0,14038
4187,1,2,5,6241.5
4187,11,3,10,69633
4188,97,3,10,96211.8
4189,94,2,15,80969.3
4189,68,3,15,99743.25
4190,110,2,0,59216
4191,58,2,0,63768
4191,73,3,10,57053.7
4191,51,3,0,137208
4192,55,3,0,61059
4193,52,2,0,63142
4193,4,1,10,44599.5
4194,21,2,5,87306.9
4194,24,1,15,39729.85
4194,101,1,0,2634
4195,41,3,0,113217
4196,33,3,5,80646.45
4196,8,1,10,12219.3
4197,62,2,5,51051.1
4197,12,1,0,1926
4198,30,2,15,45932.3
4199,38,1,5,38639.35
4199,72,3,5,120264.3
4200,36,3,5,39691.95
4201,37,3,10,121672.8
4201,58,2,0,63768
4201,55,2,15,34600.1
4202,71,2,0,74904
4202,94,1,0,47629
4203,109,2,0,96386
4204,96,2,5,37357.8
4204,80,2,15,49408.8
4205,22,1,15,20673.7
4206,81,2,10,75648.6
4206,22,2,0,48644
4207,80,2,0,58128
4207,92,2,15,68515.1
4207,12,1,15,1637.1
4208,11,1,0,25790
4209,86,1,10,20817
4209,65,2,10,79666.2
4209,88,3,0,109548
4210,105,1,10,39221.1
4211,79,3,10,115273.8
4211,79,3,15,108869.7
4211,38,1,15,34572.05
4212,83,1,0,35792
4212,94,3,0,142887
4212,23,3,10,27753.3
4213,54,1,0,30801
4214,87,1,5,18119.35
4215,54,3,5,87782.85
4215,30,2,10,48634.2
4215,52,1,15,26835.35
4216,46,1,15,41356.75
4216,100,3,0,59862
4217,67,1,15,5485.05
4217,25,2,0,24968
4217,95,3,5,28716.6
4218,65,1,5,42046.05
4219,10,3,5,1898.1
4219,79,1,5,40559.3
4220,99,1,0,27965
4220,83,2,0,71584
4221,91,3,5,15971.4
4222,62,3,0,80607
4223,97,1,5,33852.3
4223,99,3,10,75505.5
4223,33,3,10,76401.9
4224,85,2,0,9984
4225,57,1,5,36254.85
4225,105,1,0,43579
4225,39,3,0,100686
4226,84,2,0,27322
4226,60,2,5,77907.6
4227,64,3,0,128517
4228,57,3,10,103040.1
4229,83,1,0,35792
4229,2,1,0,9393
4230,57,2,0,76326
4230,52,2,0,63142
4230,33,1,5,26882.15
4231,75,3,15,62712.15
4231,20,1,0,34318
4231,69,2,15,1331.1
4232,31,2,10,17226
4232,40,1,0,1531
4232,67,1,15,5485.05
4233,40,3,5,4363.35
4234,84,1,0,13661
4235,45,1,10,24410.7
4235,17,3,15,7298.1
4235,105,3,10,117663.3
4236,1,3,0,9855
4236,64,2,0,85678
4237,24,2,10,84133.8
4237,39,2,5,63767.8
4237,44,3,5,126659.7
4238,60,3,15,104560.2
4238,64,3,10,115665.3
4239,94,1,15,40484.65
4240,61,2,15,77363.6
4241,82,3,15,11005.8
4242,42,2,0,79086
4243,104,3,10,101568.6
4244,38,3,10,109817.1
4244,100,2,15,33921.8
4245,78,2,15,60644.1
4245,21,2,0,91902
4245,1,1,15,2792.25
4246,89,1,10,29736
4246,13,1,15,25626.65
4247,110,1,0,29608
4248,18,1,10,44443.8
4248,40,3,0,4593
4248,10,3,0,1998
4249,78,3,5,101668.05
4250,88,2,15,62077.2
4250,78,2,0,71346
4251,39,3,15,85583.1
4252,10,2,0,1332
4252,91,2,10,10087.2
4252,67,1,5,6130.35
4253,57,3,15,97315.65
4253,47,3,15,55477.8
4254,43,2,0,86916
4254,80,3,5,82832.4
4254,71,1,5,35579.4
4255,75,2,15,41808.1
4255,89,3,10,89208
4255,101,2,15,4477.8
4256,63,1,0,28014
4256,108,3,5,5181.3
4256,50,2,5,2509.9
4257,21,3,0,137853
4257,43,1,15,36939.3
4257,109,1,0,48193
4258,37,1,10,40557.6
4258,35,1,0,30699
4259,82,1,15,3668.6
4259,106,2,0,5282
4260,18,3,0,148146
4260,104,3,10,101568.6
4260,23,3,15,26211.45
4261,35,1,15,26094.15
4262,13,2,10,54268.2
4263,78,3,10,96317.1
4264,101,1,15,2238.9
4264,22,1,0,24322
4264,39,1,0,33562
4265,29,2,10,45275.4
4265,78,2,5,67778.7
4266,97,2,15,60577.8
4267,28,3,10,75872.7
4267,50,3,0,3963
4268,102,3,5,95762.85
4269,79,1,0,42694
4269,62,2,10,48364.2
4270,59,3,10,75883.5
4270,18,1,10,44443.8
4271,33,2,15,48104.9
4271,51,3,0,137208
