Order_ID,Customer_ID,Order_Date,Order_Status,Payment_Mode
2098,296,26-06-2024,Delivered,Card
2099,236,12-12-2024,Delivered,COD
2100,56,11-03-2023,Delivered,COD
2101,360,15-09-2024,Delivered,COD
2102,110,05-05-2024,Delivered,COD
2103,192,23-02-2023,Delivered,UPI
2104,93,19-07-2023,Delivered,COD
2105,568,21-07-2023,Delivered,COD
2106,60,03-05-2023,Delivered,Card
2107,650,01-11-2023,Delivered,Card
2108,39,11-03-2024,Delivered,Card
2109,540,08-07-2023,Delivered,UPI
2110,49,29-06-2024,Delivered,UPI
2111,420,15-07-2024,Delivered,UPI
2112,637,03-08-2024,Delivered,Card
2113,13,25-08-2024,Cancelled,COD
2114,36,22-05-2023,Delivered,Card
2115,101,18-03-2023,Delivered,UPI
2116,794,29-08-2023,Delivered,Card
2117,86,27-06-2023,Cancelled,COD
2118,516,26-09-2023,Delivered,UPI
2119,223,09-02-2024,Cancelled,COD
2120,338,05-12-2023,Delivered,COD
2121,166,19-05-2024,Delivered,UPI
2122,383,03-07-2024,Delivered,COD
2123,376,18-12-2024,Delivered,Card
2124,471,23-05-2023,Delivered,COD
2125,790,15-09-2023,Delivered,COD
2126,642,06-11-2023,Delivered,COD
2127,31,16-10-2023,Delivered,Card
2128,375,11-11-2023,Delivered,COD
2129,11,27-09-2024,Delivered,COD
2130,302,15-09-2023,Delivered,Card
2131,96,16-06-2024,Delivered,UPI
2132,190,28-06-2024,Delivered,UPI
2133,453,11-02-2023,Delivered,UPI
2134,192,10-12-2024,Delivered,COD
2135,486,06-11-2024,Delivered,UPI
2136,266,21-04-2024,Delivered,Card
2137,424,25-05-2023,Delivered,COD
2138,128,12-01-2024,Delivered,COD
2139,238,16-02-2024,Delivered,COD
2140,355,25-01-2023,Delivered,UPI
2141,112,10-09-2024,Delivered,UPI
2142,446,10-04-2023,Delivered,UPI
2143,343,19-10-2023,Delivered,COD
2144,145,16-11-2023,Delivered,Card
2145,65,05-09-2024,Delivered,COD
2146,247,03-08-2023,Delivered,Card
2147,735,20-01-2023,Delivered,COD
2148,490,26-06-2024,Delivered,Card
2149,439,25-11-2023,Delivered,COD
2150,106,11-04-2023,Delivered,COD
2151,181,03-05-2024,Cancelled,Card
2152,184,24-02-2024,Delivered,Card
2153,226,09-11-2024,Delivered,Card
2154,777,19-05-2024,Delivered,Card
2155,790,01-04-2023,Delivered,Card
2156,89,01-12-2024,Delivered,Card
2157,688,20-08-2023,Delivered,Card
2158,530,16-01-2024,Cancelled,Card
2159,371,16-01-2024,Delivered,COD
2160,399,25-11-2024,Delivered,Card
2161,106,24-01-2024,Delivered,Card
2162,271,17-02-2024,Delivered,COD
2163,503,12-11-2023,Delivered,COD
2164,679,24-07-2024,Delivered,UPI
2165,525,27-10-2024,Delivered,UPI
2166,32,22-10-2023,Delivered,Card
2167,393,07-07-2023,Delivered,Card
2168,40,07-09-2023,Delivered,UPI
2169,660,30-10-2024,Delivered,UPI
2170,218,11-08-2024,Delivered,Card
2171,731,29-03-2023,Delivered,UPI
2172,82,11-09-2024,Delivered,Card
2173,720,19-02-2023,Delivered,COD
2174,201,11-12-2024,Cancelled,COD
2175,447,30-03-2023,Delivered,UPI
2176,428,13-05-2023,Delivered,COD
2177,38,04-01-2023,Delivered,COD
2178,211,12-09-2023,Delivered,COD
2179,444,27-05-2023,Delivered,COD
2180,327,21-12-2023,Delivered,Card
2181,761,06-05-2024,Delivered,Card
2182,227,26-07-2023,Delivered,UPI
2183,48,29-07-2024,Delivered,COD
2184,18,12-10-2023,Delivered,COD
2185,439,21-10-2023,Delivered,COD
2186,708,29-08-2023,Cancelled,UPI
2187,187,18-06-2023,Delivered,Card
2188,345,22-01-2023,Delivered,COD
2189,224,21-07-2023,Delivered,Card
2190,488,01-06-2024,Delivered,UPI
2191,229,14-06-2023,Delivered,Card
2192,390,15-04-2023,Delivered,COD
2193,589,27-04-2023,Delivered,Card
2194,188,14-04-2024,Delivered,Card
2195,270,30-04-2023,Delivered,UPI
2196,607,24-04-2023,Delivered,UPI
2197,310,07-10-2024,Delivered,UPI
2198,132,19-09-2023,Delivered,UPI
2199,551,03-04-2024,Delivered,Card
2200,72,02-07-2023,Delivered,Card
2201,793,17-09-2024,Delivered,UPI
2202,672,01-03-2024,Delivered,UPI
2203,187,24-11-2023,Cancelled,COD
2204,486,10-04-2023,Delivered,COD
2205,191,19-10-2024,Delivered,UPI
2206,422,24-05-2023,Cancelled,Card
2207,120,31-03-2023,Delivered,UPI
2208,220,29-03-2023,Delivered,Card
2209,53,22-07-2023,Delivered,Card
2210,734,22-01-2024,Delivered,COD
2211,451,14-12-2023,Cancelled,UPI
2212,412,21-04-2024,Delivered,UPI
2213,643,09-11-2024,Delivered,Card
2214,237,29-08-2023,Delivered,UPI
2215,758,02-04-2024,Delivered,COD
2216,738,26-03-2023,Delivered,COD
2217,720,28-03-2023,Delivered,UPI
2218,406,29-10-2024,Delivered,UPI
2219,608,01-07-2023,Delivered,COD
2220,422,24-08-2023,Cancelled,UPI
2221,712,26-10-2023,Delivered,Card
2222,247,12-08-2024,Delivered,UPI
2223,72,10-05-2023,Delivered,Card
2224,185,17-04-2023,Delivered,UPI
2225,6,04-09-2024,Delivered,UPI
2226,206,23-05-2024,Cancelled,COD
2227,544,16-06-2024,Delivered,Card
2228,611,15-03-2023,Delivered,COD
2229,387,02-11-2024,Delivered,UPI
2230,768,26-04-2023,Delivered,COD
2231,699,06-11-2024,Delivered,UPI
2232,76,31-03-2024,Delivered,UPI
2233,177,07-12-2023,Delivered,UPI
2234,799,25-08-2023,Delivered,Card
2235,349,16-01-2023,Delivered,Card
2236,255,18-01-2024,Cancelled,Card
2237,702,14-01-2024,Delivered,COD
2238,308,16-09-2024,Delivered,UPI
2239,345,07-09-2024,Delivered,COD
2240,127,03-10-2023,Delivered,COD
2241,287,02-08-2024,Cancelled,UPI
2242,766,10-01-2024,Delivered,COD
2243,725,23-08-2023,Delivered,UPI
2244,762,23-04-2024,Delivered,UPI
2245,596,16-05-2024,Delivered,UPI
2246,487,17-11-2024,Delivered,UPI
2247,383,04-06-2024,Delivered,COD
2248,406,03-12-2023,Delivered,COD
2249,388,25-04-2024,Delivered,COD
2250,525,15-04-2023,Delivered,Card
2251,557,16-09-2024,Delivered,COD
2252,639,28-08-2023,Delivered,COD
2253,626,25-10-2023,Delivered,Card
2254,276,03-11-2023,Delivered,UPI
2255,500,03-01-2023,Delivered,UPI
2256,717,19-07-2024,Delivered,UPI
2257,337,27-04-2023,Delivered,Card
2258,481,20-12-2023,Delivered,COD
2259,273,22-03-2024,Delivered,COD
2260,58,20-02-2023,Delivered,COD
2261,328,29-01-2023,Delivered,COD
2262,731,06-11-2023,Delivered,Card
2263,109,30-01-2024,Delivered,COD
2264,279,14-09-2023,Delivered,UPI
2265,686,17-08-2023,Delivered,Card
2266,328,27-04-2024,Delivered,Card
2267,776,03-07-2024,Delivered,UPI
2268,315,07-03-2023,Delivered,UPI
2269,474,10-05-2024,Delivered,COD
2270,111,09-03-2024,Delivered,UPI
2271,699,21-08-2024,Delivered,Card
2272,781,24-06-2024,Delivered,Card
2273,229,29-01-2024,Delivered,Card
2274,497,02-02-2023,Delivered,COD
2275,156,11-03-2023,Delivered,COD
2276,473,29-10-2023,Delivered,UPI
2277,701,31-01-2023,Delivered,COD
2278,272,27-02-2024,Delivered,COD
2279,2,09-08-2024,Delivered,Card
2280,758,29-11-2024,Delivered,Card
2281,722,20-04-2023,Delivered,UPI
2282,511,22-11-2024,Delivered,Card
2283,286,13-04-2023,Delivered,COD
2284,13,03-10-2024,Delivered,UPI
2285,608,24-11-2024,Cancelled,UPI
2286,498,29-01-2024,Delivered,Card
2287,733,14-05-2024,Delivered,Card
2288,238,24-02-2024,Cancelled,Card
2289,94,03-01-2024,Delivered,UPI
2290,338,17-12-2024,Delivered,Card
2291,781,06-07-2024,Delivered,COD
2292,171,04-05-2023,Delivered,UPI
2293,606,09-01-2023,Delivered,Card
2294,661,20-12-2024,Delivered,COD
2295,624,02-01-2023,Delivered,COD
2296,567,13-07-2024,Delivered,Card
2297,467,27-06-2023,Delivered,COD
2298,628,05-08-2024,Delivered,UPI
2299,143,26-10-2023,Delivered,UPI
2300,201,08-05-2023,Delivered,COD
2301,180,06-06-2024,Delivered,UPI
2302,714,22-07-2023,Cancelled,Card
2303,364,12-06-2024,Delivered,COD
2304,479,23-03-2023,Delivered,UPI
2305,565,23-10-2023,Delivered,Card
2306,471,08-04-2023,Delivered,Card
2307,384,15-11-2024,Delivered,UPI
2308,692,29-04-2023,Cancelled,COD
2309,417,09-04-2023,Delivered,Card
2310,308,04-02-2023,Delivered,Card
2311,649,10-06-2024,Delivered,Card
2312,694,28-08-2024,Delivered,Card
2313,367,11-01-2024,Delivered,COD
2314,1,25-05-2023,Delivered,UPI
2315,44,07-07-2023,Delivered,UPI
2316,739,09-11-2023,Delivered,UPI
2317,98,20-02-2024,Delivered,Card
2318,720,04-10-2024,Delivered,COD
2319,265,24-04-2023,Delivered,UPI
2320,800,27-04-2023,Delivered,COD
2321,783,31-05-2023,Delivered,UPI
2322,140,10-04-2024,Delivered,Card
2323,481,16-01-2024,Cancelled,UPI
2324,237,22-12-2024,Delivered,Card
2325,72,07-10-2024,Cancelled,Card
2326,667,15-01-2024,Delivered,UPI
2327,190,25-11-2023,Cancelled,COD
2328,268,15-02-2024,Delivered,Card
2329,321,31-12-2023,Cancelled,COD
2330,107,15-06-2024,Delivered,UPI
2331,232,13-04-2024,Delivered,Card
2332,42,10-01-2024,Cancelled,COD
2333,702,23-07-2023,Delivered,Card
2334,139,03-06-2024,Delivered,UPI
2335,615,11-05-2024,Delivered,Card
2336,683,13-09-2024,Cancelled,UPI
2337,273,02-05-2023,Delivered,COD
2338,481,01-09-2023,Delivered,Card
2339,416,30-05-2023,Delivered,COD
2340,506,03-02-2023,Delivered,UPI
2341,733,13-05-2023,Delivered,UPI
2342,725,28-01-2024,Delivered,COD
2343,424,26-04-2023,Delivered,COD
2344,407,27-06-2023,Cancelled,UPI
2345,568,10-12-2023,Delivered,COD
2346,390,18-07-2023,Delivered,UPI
2347,342,22-06-2024,Delivered,COD
2348,614,27-11-2023,Delivered,UPI
2349,493,25-12-2023,Delivered,UPI
2350,192,14-09-2023,Delivered,Card
2351,499,05-07-2024,Delivered,UPI
2352,712,03-12-2023,Delivered,UPI
2353,233,14-04-2024,Delivered,Card
2354,227,28-11-2024,Delivered,Card
2355,371,08-10-2024,Delivered,COD
2356,139,25-07-2023,Delivered,COD
2357,149,21-11-2023,Delivered,UPI
2358,115,09-08-2023,Delivered,COD
2359,450,03-08-2024,Delivered,COD
2360,63,18-08-2023,Delivered,UPI
2361,104,27-05-2023,Delivered,Card
2362,668,08-01-2023,Delivered,Card
2363,273,05-07-2024,Delivered,UPI
2364,6,14-03-2024,Delivered,UPI
2365,147,07-10-2024,Delivered,UPI
2366,184,31-05-2023,Delivered,UPI
2367,28,09-09-2024,Delivered,UPI
2368,550,29-02-2024,Delivered,UPI
2369,119,18-05-2024,Delivered,COD
2370,293,13-05-2023,Delivered,COD
2371,371,29-06-2024,Delivered,COD
2372,244,17-07-2023,Delivered,Card
2373,580,20-07-2024,Delivered,UPI
2374,726,11-09-2024,Delivered,UPI
2375,218,17-03-2024,Delivered,COD
2376,177,13-09-2024,Delivered,Card
2377,299,05-01-2024,Delivered,COD
2378,676,27-11-2023,Delivered,UPI
2379,58,23-06-2024,Delivered,UPI
2380,269,05-04-2023,Delivered,COD
2381,308,06-02-2023,Delivered,COD
2382,570,18-10-2024,Delivered,UPI
2383,288,24-12-2024,Delivered,COD
2384,105,17-10-2024,Delivered,UPI
2385,228,22-01-2024,Delivered,COD
2386,247,04-09-2023,Delivered,Card
2387,700,22-11-2023,Delivered,UPI
2388,494,29-01-2024,Delivered,Card
2389,83,14-12-2023,Delivered,COD
2390,186,11-12-2024,Delivered,Card
2391,252,25-09-2024,Delivered,COD
2392,355,16-08-2023,Cancelled,Card
2393,750,19-02-2023,Delivered,Card
2394,696,07-01-2023,Delivered,Card
2395,796,09-01-2023,Cancelled,UPI
2396,210,20-01-2024,Delivered,Card
2397,609,05-09-2024,Delivered,COD
2398,447,04-01-2024,Delivered,COD
2399,460,14-08-2024,Delivered,UPI
2400,472,18-01-2023,Delivered,UPI
2401,720,13-10-2023,Delivered,COD
2402,370,21-06-2023,Delivered,Card
2403,492,01-03-2024,Delivered,COD
2404,137,15-06-2024,Cancelled,UPI
2405,367,05-11-2023,Delivered,UPI
2406,184,01-01-2024,Delivered,COD
2407,588,07-02-2024,Delivered,Card
2408,287,10-02-2023,Delivered,Card
2409,472,04-07-2023,Delivered,UPI
2410,375,07-07-2023,Cancelled,COD
2411,654,12-10-2023,Delivered,COD
2412,749,19-09-2024,Delivered,UPI
2413,537,11-07-2024,Delivered,COD
2414,511,29-01-2024,Delivered,UPI
2415,579,12-09-2024,Delivered,Card
2416,250,27-01-2024,Delivered,Card
2417,510,20-01-2024,Delivered,COD
2418,630,21-08-2023,Delivered,Card
2419,73,31-10-2024,Delivered,Card
2420,282,23-01-2024,Delivered,UPI
2421,360,31-03-2023,Delivered,UPI
2422,10,12-02-2023,Delivered,COD
2423,211,24-06-2023,Delivered,UPI
2424,152,27-02-2023,Delivered,COD
2425,5,03-01-2024,Cancelled,COD
2426,195,20-02-2024,Cancelled,UPI
2427,283,22-12-2024,Delivered,Card
2428,464,01-03-2024,Delivered,Card
2429,113,04-02-2024,Delivered,Card
2430,271,29-06-2024,Delivered,Card
2431,163,05-08-2023,Delivered,COD
2432,460,06-02-2024,Delivered,Card
2433,105,08-12-2023,Delivered,COD
2434,693,05-03-2023,Cancelled,UPI
2435,556,24-11-2024,Delivered,UPI
2436,282,15-03-2023,Delivered,COD
2437,687,13-07-2023,Delivered,Card
2438,162,29-08-2023,Delivered,COD
2439,351,18-05-2023,Delivered,Card
2440,434,09-09-2024,Delivered,Card
2441,140,15-05-2023,Delivered,COD
2442,471,23-11-2024,Delivered,COD
2443,132,15-01-2023,Delivered,Card
2444,87,16-07-2024,Delivered,COD
2445,688,09-08-2024,Delivered,Card
2446,183,14-04-2023,Delivered,COD
2447,368,26-09-2024,Delivered,UPI
2448,129,29-05-2023,Delivered,Card
2449,246,17-03-2023,Delivered,UPI
2450,601,13-12-2023,Delivered,COD
2451,578,17-08-2024,Delivered,UPI
2452,670,15-09-2023,Delivered,COD
2453,378,23-01-2023,Delivered,Card
2454,149,12-07-2023,Delivered,COD
2455,433,29-01-2023,Delivered,COD
2456,628,25-06-2023,Delivered,Card
2457,726,24-09-2024,Delivered,COD
2458,469,11-09-2024,Delivered,Card
2459,446,20-06-2023,Delivered,COD
2460,481,30-10-2024,Delivered,Card
2461,294,14-10-2024,Delivered,UPI
2462,765,25-01-2024,Delivered,COD
2463,143,22-10-2023,Delivered,COD
2464,250,20-08-2024,Delivered,COD
2465,302,21-01-2023,Delivered,Card
2466,25,01-05-2024,Delivered,COD
2467,789,26-10-2024,Delivered,Card
2468,70,12-01-2023,Delivered,COD
2469,625,24-06-2024,Delivered,UPI
2470,112,10-01-2024,Delivered,COD
2471,364,23-03-2023,Delivered,UPI
2472,303,24-07-2023,Delivered,Card
2473,471,21-05-2023,Cancelled,UPI
2474,91,07-04-2023,Delivered,COD
2475,530,17-04-2024,Delivered,COD
2476,661,26-11-2023,Delivered,Card
2477,739,11-10-2023,Delivered,COD
2478,726,23-06-2023,Delivered,COD
2479,663,23-04-2023,Delivered,Card
2480,192,13-06-2024,Cancelled,Card
2481,552,15-03-2023,Delivered,UPI
2482,242,06-04-2024,Delivered,Card
2483,138,27-08-2023,Delivered,COD
2484,345,22-08-2023,Delivered,Card
2485,180,04-08-2023,Delivered,COD
2486,712,29-01-2024,Delivered,UPI
2487,503,14-06-2024,Delivered,Card
2488,203,02-04-2024,Delivered,COD
2489,573,13-09-2024,Delivered,Card
2490,192,08-01-2024,Delivered,Card
2491,5,17-09-2024,Delivered,Card
2492,237,05-02-2024,Delivered,Card
2493,693,04-09-2024,Delivered,UPI
2494,311,13-04-2023,Delivered,COD
2495,549,18-11-2023,Delivered,Card
2496,56,06-04-2024,Delivered,COD
2497,443,26-09-2023,Delivered,UPI
2498,237,07-05-2024,Delivered,COD
2499,197,25-03-2023,Delivered,COD
2500,585,27-11-2024,Delivered,UPI
2501,571,27-09-2023,Delivered,Card
2502,752,01-04-2023,Delivered,COD
2503,514,05-01-2024,Delivered,COD
2504,449,12-03-2024,Delivered,Card
2505,360,11-06-2024,Delivered,Card
2506,700,09-12-2023,Delivered,COD
2507,30,19-10-2023,Delivered,UPI
2508,779,29-06-2023,Delivered,Card
2509,108,24-12-2024,Delivered,Card
2510,602,07-12-2023,Delivered,UPI
2511,717,27-10-2024,Delivered,COD
2512,445,16-10-2023,Delivered,Card
2513,438,15-12-2023,Cancelled,COD
2514,732,07-12-2023,Delivered,COD
2515,606,01-12-2024,Delivered,COD
2516,457,17-09-2023,Delivered,UPI
2517,615,02-03-2024,Delivered,COD
2518,735,12-07-2023,Delivered,COD
2519,698,25-12-2023,Delivered,Card
2520,696,24-04-2024,Delivered,Card
2521,495,25-06-2023,Delivered,UPI
2522,674,20-12-2024,Delivered,UPI
2523,247,03-11-2023,Delivered,Card
2524,543,17-11-2024,Delivered,Card
2525,564,16-08-2024,Delivered,UPI
2526,588,30-05-2024,Delivered,COD
2527,439,19-11-2023,Delivered,UPI
2528,278,13-06-2024,Delivered,COD
2529,552,19-03-2023,Delivered,Card
2530,613,30-08-2023,Delivered,Card
2531,111,24-09-2024,Delivered,Card
2532,385,16-11-2023,Cancelled,COD
2533,761,05-12-2024,Delivered,UPI
2534,191,15-07-2023,Delivered,COD
2535,490,24-07-2024,Delivered,UPI
2536,694,16-02-2023,Delivered,UPI
2537,426,02-04-2024,Delivered,UPI
2538,405,21-05-2024,Delivered,Card
2539,335,01-08-2023,Delivered,UPI
2540,209,29-04-2023,Delivered,Card
2541,22,03-03-2024,Delivered,UPI
2542,678,08-01-2024,Delivered,UPI
2543,611,25-08-2023,Delivered,Card
2544,208,21-06-2024,Delivered,Card
2545,8,20-05-2024,Delivered,COD
2546,702,26-05-2023,Delivered,UPI
2547,687,07-08-2023,Delivered,Card
2548,785,27-11-2024,Delivered,COD
2549,529,23-10-2023,Delivered,COD
2550,602,11-05-2024,Cancelled,Card
2551,653,20-02-2024,Delivered,UPI
2552,657,06-05-2023,Delivered,COD
2553,166,14-01-2024,Delivered,UPI
2554,496,04-06-2024,Delivered,UPI
2555,590,17-10-2024,Delivered,COD
2556,429,29-11-2023,Cancelled,Card
2557,774,29-08-2023,Delivered,UPI
2558,163,15-05-2023,Cancelled,Card
2559,366,13-01-2024,Delivered,COD
2560,526,12-12-2023,Delivered,UPI
2561,239,02-08-2023,Delivered,Card
2562,72,24-10-2023,Delivered,Card
2563,445,07-10-2024,Delivered,UPI
2564,655,30-10-2024,Delivered,Card
2565,509,09-07-2024,Delivered,Card
2566,795,22-04-2024,Delivered,COD
2567,269,21-06-2023,Delivered,COD
2568,753,18-05-2023,Delivered,Card
2569,415,12-08-2024,Delivered,Card
2570,245,11-11-2024,Delivered,UPI
2571,675,17-07-2023,Delivered,COD
2572,60,22-07-2024,Delivered,UPI
2573,6,18-01-2024,Delivered,Card
2574,709,10-11-2023,Delivered,UPI
2575,570,07-09-2024,Delivered,Card
2576,407,15-10-2023,Delivered,COD
2577,217,09-09-2023,Delivered,COD
2578,26,03-11-2023,Cancelled,Card
2579,5,15-10-2024,Delivered,COD
2580,532,04-02-2024,Delivered,Card
2581,390,05-02-2024,Cancelled,UPI
2582,710,23-03-2023,Delivered,Card
2583,571,14-02-2023,Delivered,UPI
2584,448,08-02-2024,Cancelled,Card
2585,754,03-04-2024,Delivered,COD
2586,146,02-07-2024,Delivered,Card
2587,388,06-12-2023,Delivered,Card
2588,785,04-04-2024,Delivered,Card
2589,249,19-12-2023,Delivered,COD
2590,526,18-07-2023,Delivered,Card
2591,462,25-04-2024,Delivered,COD
2592,13,21-04-2023,Delivered,Card
2593,384,27-11-2023,Delivered,UPI
2594,556,11-11-2023,Delivered,Card
2595,399,24-08-2023,Delivered,UPI
2596,19,14-05-2024,Delivered,COD
2597,575,11-04-2024,Delivered,COD
2598,491,19-12-2024,Delivered,Card
2599,751,21-09-2024,Delivered,COD
2600,419,15-03-2023,Delivered,Card
2601,337,25-03-2024,Delivered,COD
2602,419,19-12-2023,Delivered,UPI
2603,612,19-02-2024,Delivered,COD
2604,675,03-07-2023,Delivered,UPI
2605,122,05-07-2024,Delivered,Card
2606,432,22-03-2023,Cancelled,Card
2607,44,04-10-2024,Delivered,Card
2608,317,02-06-2024,Delivered,UPI
2609,381,20-01-2023,Delivered,Card
2610,145,21-09-2023,Delivered,Card
2611,327,14-12-2024,Cancelled,UPI
2612,363,12-04-2023,Delivered,COD
2613,50,19-01-2024,Delivered,Card
2614,65,02-07-2024,Delivered,COD
2615,355,24-09-2024,Delivered,COD
2616,800,08-05-2023,Delivered,Card
2617,164,11-03-2023,Delivered,Card
2618,141,29-09-2023,Delivered,UPI
2619,128,27-10-2023,Delivered,UPI
2620,398,07-12-2023,Delivered,Card
2621,463,04-10-2024,Delivered,COD
2622,751,07-08-2023,Delivered,UPI
2623,187,22-01-2023,Delivered,UPI
2624,720,02-08-2024,Delivered,Card
2625,732,07-06-2023,Delivered,Card
2626,190,11-03-2024,Delivered,Card
2627,388,05-01-2024,Delivered,Card
2628,429,11-06-2024,Delivered,UPI
2629,284,06-09-2023,Delivered,UPI
2630,237,29-10-2024,Delivered,UPI
2631,194,17-12-2023,Delivered,COD
2632,287,19-10-2024,Delivered,UPI
2633,771,15-11-2023,Delivered,UPI
2634,758,30-06-2023,Delivered,Card
2635,136,10-03-2023,Delivered,UPI
2636,792,07-06-2023,Delivered,UPI
2637,783,04-04-2023,Delivered,UPI
2638,171,13-06-2024,Delivered,Card
2639,159,26-02-2023,Delivered,UPI
2640,201,13-03-2024,Delivered,UPI
2641,487,01-05-2023,Delivered,COD
2642,557,22-05-2023,Delivered,COD
2643,776,15-11-2023,Delivered,COD
2644,583,08-09-2023,Delivered,COD
2645,504,18-07-2024,Delivered,Card
2646,371,22-05-2023,Delivered,COD
2647,103,20-05-2024,Cancelled,UPI
2648,125,02-08-2024,Cancelled,COD
2649,313,11-08-2024,Delivered,Card
2650,798,31-10-2024,Delivered,COD
2651,458,09-06-2024,Delivered,COD
2652,230,02-07-2024,Delivered,Card
2653,658,15-03-2023,Delivered,Card
2654,197,07-09-2024,Delivered,Card
2655,733,28-10-2023,Delivered,Card
2656,423,13-11-2024,Delivered,Card
2657,572,19-04-2023,Delivered,Card
2658,610,20-05-2024,Delivered,UPI
2659,171,09-10-2024,Delivered,COD
2660,382,02-03-2023,Cancelled,COD
2661,173,09-02-2024,Delivered,Card
2662,663,03-11-2024,Delivered,Card
2663,453,16-10-2023,Delivered,UPI
2664,350,23-04-2023,Delivered,UPI
2665,634,23-02-2023,Delivered,Card
2666,494,13-10-2023,Delivered,UPI
2667,620,25-05-2024,Delivered,UPI
2668,4,08-02-2024,Delivered,Card
2669,93,15-02-2024,Delivered,Card
2670,6,05-12-2024,Cancelled,Card
2671,288,20-09-2024,Delivered,Card
2672,618,30-12-2024,Cancelled,COD
2673,146,15-09-2023,Delivered,COD
2674,783,05-12-2024,Delivered,Card
2675,424,06-11-2023,Delivered,UPI
2676,608,29-08-2024,Delivered,Card
2677,457,19-03-2023,Delivered,COD
2678,741,11-06-2023,Delivered,UPI
2679,202,03-03-2024,Delivered,COD
2680,212,07-03-2023,Delivered,Card
2681,6,02-08-2024,Delivered,COD
2682,624,05-10-2024,Delivered,COD
2683,376,03-04-2023,Delivered,COD
2684,447,23-04-2023,Delivered,UPI
2685,106,12-09-2024,Delivered,COD
2686,651,24-09-2024,Delivered,UPI
2687,401,26-04-2024,Delivered,Card
2688,96,11-02-2024,Delivered,Card
2689,388,23-05-2024,Delivered,COD
2690,452,04-02-2023,Delivered,UPI
2691,416,09-06-2024,Delivered,Card
2692,726,10-02-2023,Delivered,UPI
2693,504,29-09-2024,Delivered,UPI
2694,454,22-02-2023,Cancelled,COD
2695,291,26-12-2023,Delivered,COD
2696,534,15-10-2024,Delivered,UPI
2697,193,24-11-2023,Delivered,UPI
2698,150,26-06-2023,Delivered,COD
2699,759,12-06-2023,Delivered,UPI
2700,779,14-12-2023,Delivered,COD
2701,763,26-05-2024,Cancelled,UPI
2702,515,01-08-2023,Delivered,COD
2703,393,21-05-2024,Cancelled,UPI
2704,316,13-06-2023,Delivered,COD
2705,76,07-06-2023,Delivered,UPI
2706,599,12-08-2024,Delivered,Card
2707,270,16-12-2023,Delivered,Card
2708,225,08-05-2024,Delivered,UPI
2709,530,31-03-2023,Cancelled,Card
2710,113,18-05-2024,Delivered,UPI
2711,251,06-06-2023,Delivered,UPI
2712,233,17-04-2023,Delivered,Card
2713,791,19-09-2024,Delivered,UPI
2714,714,15-11-2024,Delivered,COD
2715,83,30-11-2024,Delivered,UPI
2716,125,29-05-2023,Delivered,UPI
2717,175,01-04-2024,Delivered,Card
2718,69,12-09-2024,Delivered,COD
2719,47,23-02-2024,Delivered,UPI
2720,256,11-09-2023,Cancelled,UPI
2721,727,11-02-2024,Delivered,UPI
2722,30,16-01-2023,Delivered,UPI
2723,281,26-04-2024,Delivered,UPI
2724,237,01-01-2023,Delivered,UPI
2725,248,07-01-2023,Delivered,COD
2726,368,08-02-2024,Delivered,COD
2727,495,24-09-2024,Delivered,UPI
2728,25,15-12-2023,Delivered,UPI
2729,586,17-04-2023,Delivered,Card
2730,718,02-07-2023,Delivered,COD
2731,490,10-10-2024,Delivered,COD
2732,494,09-03-2024,Delivered,UPI
2733,314,11-05-2024,Delivered,COD
2734,606,23-10-2023,Delivered,COD
2735,375,26-10-2023,Cancelled,Card
2736,639,30-03-2023,Delivered,Card
2737,25,23-12-2023,Delivered,COD
2738,334,09-10-2024,Delivered,COD
2739,355,29-02-2024,Delivered,COD
2740,116,29-05-2023,Cancelled,UPI
2741,48,17-04-2024,Delivered,Card
2742,738,12-04-2024,Delivered,UPI
2743,778,27-02-2024,Delivered,Card
2744,99,18-03-2023,Delivered,Card
2745,459,07-02-2024,Cancelled,Card
2746,523,16-11-2023,Delivered,COD
2747,597,01-09-2023,Delivered,Card
2748,405,08-10-2023,Delivered,UPI
2749,214,17-03-2023,Delivered,Card
2750,685,27-09-2024,Delivered,UPI
2751,503,12-01-2024,Delivered,Card
2752,721,11-09-2023,Cancelled,Card
2753,448,12-08-2023,Delivered,COD
2754,576,01-12-2023,Delivered,UPI
2755,258,22-06-2023,Cancelled,Card
2756,121,26-02-2024,Delivered,Card
2757,54,02-11-2023,Delivered,UPI
2758,331,03-04-2023,Delivered,Card
2759,784,16-11-2024,Delivered,COD
2760,241,22-03-2024,Delivered,UPI
2761,755,29-03-2024,Cancelled,COD
2762,530,23-01-2023,Delivered,UPI
2763,483,09-07-2023,Delivered,UPI
2764,187,23-08-2023,Delivered,UPI
2765,656,24-09-2023,Delivered,Card
2766,262,30-10-2023,Delivered,UPI
2767,364,30-12-2023,Delivered,UPI
2768,491,30-08-2023,Cancelled,UPI
2769,431,22-09-2023,Delivered,COD
2770,239,17-02-2023,Delivered,UPI
2771,304,26-08-2024,Delivered,Card
2772,298,16-01-2023,Delivered,UPI
2773,76,05-08-2024,Delivered,UPI
2774,700,17-08-2024,Delivered,COD
2775,333,20-01-2024,Delivered,Card
2776,758,10-03-2024,Delivered,Card
2777,642,17-11-2023,Delivered,Card
2778,474,11-12-2023,Delivered,UPI
2779,283,13-04-2024,Delivered,UPI
2780,591,01-08-2024,Delivered,Card
2781,72,09-06-2023,Delivered,Card
